model,labels_full_data,train_size,n_clusters,params,train_sil,train_dbi,train_ch,test_sil,test_dbi,test_ch,train_labels,test_labels,membership
KMeans,[2 0 3 ... 2 3 2],0.09999999999999998,5,"n_init=50, max_iter=100",0.2172751692731377,1.4785721724085679,88.40792153757359,0.2140491424996223,1.516215263884189,633.5944224820212,,,
KMeans,[2 0 3 ... 2 3 2],0.09999999999999998,5,"n_init=50, max_iter=300",0.2172751692731377,1.4785721724085679,88.40792153757359,0.2140491424996223,1.516215263884189,633.5944224820212,,,
KMeans,[2 0 3 ... 2 3 2],0.09999999999999998,5,"n_init=50, max_iter=600",0.2172751692731377,1.4785721724085679,88.40792153757359,0.2140491424996223,1.516215263884189,633.5944224820212,,,
KMeans,[0 1 4 ... 4 5 4],0.09999999999999998,7,"n_init=10, max_iter=100",0.21410324888954096,1.3610731045767974,78.10101960206092,0.20472967505109724,1.4547429028728727,488.1302274894962,,,
KMeans,[0 1 4 ... 4 5 4],0.09999999999999998,7,"n_init=10, max_iter=300",0.21410324888954096,1.3610731045767974,78.10101960206092,0.20472967505109724,1.4547429028728727,488.1302274894962,,,
KMeans,[0 1 4 ... 4 5 4],0.09999999999999998,7,"n_init=10, max_iter=600",0.21410324888954096,1.3610731045767974,78.10101960206092,0.20472967505109724,1.4547429028728727,488.1302274894962,,,
KMeans,[3 4 5 ... 5 1 1],0.09999999999999998,7,"n_init=20, max_iter=100",0.183807105542777,1.447896925463785,80.70270316551822,0.17858180194585171,1.5406822182512243,509.9524962332526,,,
KMeans,[3 4 5 ... 5 1 1],0.09999999999999998,7,"n_init=20, max_iter=300",0.183807105542777,1.447896925463785,80.70270316551822,0.17858180194585171,1.5406822182512243,509.9524962332526,,,
KMeans,[3 4 5 ... 5 1 1],0.09999999999999998,7,"n_init=20, max_iter=600",0.183807105542777,1.447896925463785,80.70270316551822,0.17858180194585171,1.5406822182512243,509.9524962332526,,,
KMeans,[3 4 5 ... 5 1 1],0.09999999999999998,7,"n_init=50, max_iter=100",0.183807105542777,1.447896925463785,80.70270316551822,0.17858180194585171,1.5406822182512243,509.9524962332526,,,
KMeans,[3 4 5 ... 5 1 1],0.09999999999999998,7,"n_init=50, max_iter=300",0.183807105542777,1.447896925463785,80.70270316551822,0.17858180194585171,1.5406822182512243,509.9524962332526,,,
KMeans,[3 4 5 ... 5 1 1],0.09999999999999998,7,"n_init=50, max_iter=600",0.183807105542777,1.447896925463785,80.70270316551822,0.17858180194585171,1.5406822182512243,509.9524962332526,,,
KMeans,[3 4 2 ... 2 0 0],0.09999999999999998,9,"n_init=10, max_iter=100",0.1950709150604621,1.474838734793141,72.62833166773764,0.19250783712555875,1.5585196317583836,471.9363264574735,,,
KMeans,[3 4 2 ... 2 0 0],0.09999999999999998,9,"n_init=10, max_iter=300",0.1950709150604621,1.474838734793141,72.62833166773764,0.19250783712555875,1.5585196317583836,471.9363264574735,,,
KMeans,[3 4 2 ... 2 0 0],0.09999999999999998,9,"n_init=10, max_iter=600",0.1950709150604621,1.474838734793141,72.62833166773764,0.19250783712555875,1.5585196317583836,471.9363264574735,,,
KMeans,[3 4 2 ... 2 0 0],0.09999999999999998,9,"n_init=20, max_iter=100",0.1940829282682997,1.4784379940752934,72.89474544408877,0.18174416732703136,1.5956323152809881,446.93382403008354,,,
KMeans,[3 4 2 ... 2 0 0],0.09999999999999998,9,"n_init=20, max_iter=300",0.1940829282682997,1.4784379940752934,72.89474544408877,0.18174416732703136,1.5956323152809881,446.93382403008354,,,
KMeans,[3 4 2 ... 2 0 0],0.09999999999999998,9,"n_init=20, max_iter=600",0.1940829282682997,1.4784379940752934,72.89474544408877,0.18174416732703136,1.5956323152809881,446.93382403008354,,,
KMeans,[0 1 4 ... 4 4 4],0.09999999999999998,9,"n_init=50, max_iter=100",0.20256608182626143,1.3240240633014517,74.00833972280653,0.20081647350320103,1.406942193817315,484.1640277219842,,,
KMeans,[0 1 4 ... 4 4 4],0.09999999999999998,9,"n_init=50, max_iter=300",0.20256608182626143,1.3240240633014517,74.00833972280653,0.20081647350320103,1.406942193817315,484.1640277219842,,,
KMeans,[0 1 4 ... 4 4 4],0.09999999999999998,9,"n_init=50, max_iter=600",0.20256608182626143,1.3240240633014517,74.00833972280653,0.20081647350320103,1.406942193817315,484.1640277219842,,,
KMeans,[0 0 2 ... 2 0 0],0.25,3,"n_init=10, max_iter=100",0.2089765767010463,1.5653142728592293,234.13725512073847,0.20180552041174543,1.6436274173213492,537.4736822364426,,,
KMeans,[0 0 2 ... 2 0 0],0.25,3,"n_init=10, max_iter=300",0.2089765767010463,1.5653142728592293,234.13725512073847,0.20180552041174543,1.6436274173213492,537.4736822364426,,,
KMeans,[0 0 2 ... 2 0 0],0.25,3,"n_init=10, max_iter=600",0.2089765767010463,1.5653142728592293,234.13725512073847,0.20180552041174543,1.6436274173213492,537.4736822364426,,,
KMeans,[1 1 2 ... 2 1 2],0.25,3,"n_init=20, max_iter=100",0.2089765767010463,1.5653142728592293,234.13725512073847,0.20180552041174543,1.6436274173213492,537.4736822364426,,,
KMeans,[1 1 2 ... 2 1 2],0.25,3,"n_init=20, max_iter=300",0.2089765767010463,1.5653142728592293,234.13725512073847,0.20180552041174543,1.6436274173213492,537.4736822364426,,,
KMeans,[1 1 2 ... 2 1 2],0.25,3,"n_init=20, max_iter=600",0.2089765767010463,1.5653142728592293,234.13725512073847,0.20180552041174543,1.6436274173213492,537.4736822364426,,,
KMeans,[0 0 2 ... 2 0 2],0.25,3,"n_init=50, max_iter=100",0.21023276821167491,1.547904684169301,234.47013532861914,0.20253381441144994,1.6349554317790027,534.3353154911255,,,
KMeans,[0 0 2 ... 2 0 2],0.25,3,"n_init=50, max_iter=300",0.21023276821167491,1.547904684169301,234.47013532861914,0.20253381441144994,1.6349554317790027,534.3353154911255,,,
KMeans,[0 0 2 ... 2 0 2],0.25,3,"n_init=50, max_iter=600",0.21023276821167491,1.547904684169301,234.47013532861914,0.20253381441144994,1.6349554317790027,534.3353154911255,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=10, max_iter=100",0.21787876998941347,1.4525537513850724,219.83008511435602,0.21067914635193333,1.489294229639514,514.3016838997413,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=10, max_iter=300",0.21787876998941347,1.4525537513850724,219.83008511435602,0.21067914635193333,1.489294229639514,514.3016838997413,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=10, max_iter=600",0.21787876998941347,1.4525537513850724,219.83008511435602,0.21067914635193333,1.489294229639514,514.3016838997413,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=20, max_iter=100",0.21794845127741036,1.4522557012984865,219.83093670638812,0.2108032488892068,1.4894312266140943,514.2889046928083,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=20, max_iter=300",0.21794845127741036,1.4522557012984865,219.83093670638812,0.2108032488892068,1.4894312266140943,514.2889046928083,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=20, max_iter=600",0.21794845127741036,1.4522557012984865,219.83093670638812,0.2108032488892068,1.4894312266140943,514.2889046928083,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=50, max_iter=100",0.2170077879037753,1.4336226514084327,220.28312963515407,0.2100808234473158,1.474318562767186,506.80175341270126,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=50, max_iter=300",0.2170077879037753,1.4336226514084327,220.28312963515407,0.2100808234473158,1.474318562767186,506.80175341270126,,,
KMeans,[2 0 3 ... 2 3 2],0.25,5,"n_init=50, max_iter=600",0.2170077879037753,1.4336226514084327,220.28312963515407,0.2100808234473158,1.474318562767186,506.80175341270126,,,
KMeans,[0 1 4 ... 4 5 4],0.25,7,"n_init=10, max_iter=100",0.21181373195404493,1.379580536961096,201.5658190926852,0.20123270784993252,1.4334141030889371,443.54649450270244,,,
KMeans,[0 1 4 ... 4 5 4],0.25,7,"n_init=10, max_iter=300",0.21181373195404493,1.379580536961096,201.5658190926852,0.20123270784993252,1.4334141030889371,443.54649450270244,,,
KMeans,[0 1 4 ... 4 5 4],0.25,7,"n_init=10, max_iter=600",0.21181373195404493,1.379580536961096,201.5658190926852,0.20123270784993252,1.4334141030889371,443.54649450270244,,,
KMeans,[3 4 5 ... 5 1 1],0.25,7,"n_init=20, max_iter=100",0.21181373195404493,1.379580536961096,201.5658190926852,0.20123270784993252,1.4334141030889371,443.54649450270244,,,
KMeans,[3 4 5 ... 5 1 1],0.25,7,"n_init=20, max_iter=300",0.21181373195404493,1.379580536961096,201.5658190926852,0.20123270784993252,1.4334141030889371,443.54649450270244,,,
KMeans,[3 4 5 ... 5 1 1],0.25,7,"n_init=20, max_iter=600",0.21181373195404493,1.379580536961096,201.5658190926852,0.20123270784993252,1.4334141030889371,443.54649450270244,,,
KMeans,[3 4 5 ... 5 1 1],0.25,7,"n_init=50, max_iter=100",0.21213338728361672,1.375573002631771,201.60401088594142,0.20122780652005787,1.4335528425166315,443.66023591489403,,,
KMeans,[3 4 5 ... 5 1 1],0.25,7,"n_init=50, max_iter=300",0.21213338728361672,1.375573002631771,201.60401088594142,0.20122780652005787,1.4335528425166315,443.66023591489403,,,
KMeans,[3 4 5 ... 5 1 1],0.25,7,"n_init=50, max_iter=600",0.21213338728361672,1.375573002631771,201.60401088594142,0.20122780652005787,1.4335528425166315,443.66023591489403,,,
KMeans,[3 4 2 ... 2 0 0],0.25,9,"n_init=10, max_iter=100",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[3 4 2 ... 2 0 0],0.25,9,"n_init=10, max_iter=300",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[3 4 2 ... 2 0 0],0.25,9,"n_init=10, max_iter=600",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[3 4 2 ... 2 0 0],0.25,9,"n_init=20, max_iter=100",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[3 4 2 ... 2 0 0],0.25,9,"n_init=20, max_iter=300",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[3 4 2 ... 2 0 0],0.25,9,"n_init=20, max_iter=600",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[0 1 4 ... 4 4 4],0.25,9,"n_init=50, max_iter=100",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[0 1 4 ... 4 4 4],0.25,9,"n_init=50, max_iter=300",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[0 1 4 ... 4 4 4],0.25,9,"n_init=50, max_iter=600",0.20957377766340182,1.2616478631946348,193.36321476952392,0.2002037751930154,1.2524938350178374,428.4656369327674,,,
KMeans,[0 0 2 ... 2 0 0],0.30000000000000004,3,"n_init=10, max_iter=100",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[0 0 2 ... 2 0 0],0.30000000000000004,3,"n_init=10, max_iter=300",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[0 0 2 ... 2 0 0],0.30000000000000004,3,"n_init=10, max_iter=600",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[1 1 2 ... 2 1 2],0.30000000000000004,3,"n_init=20, max_iter=100",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[1 1 2 ... 2 1 2],0.30000000000000004,3,"n_init=20, max_iter=300",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[1 1 2 ... 2 1 2],0.30000000000000004,3,"n_init=20, max_iter=600",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[0 0 2 ... 2 0 2],0.30000000000000004,3,"n_init=50, max_iter=100",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[0 0 2 ... 2 0 2],0.30000000000000004,3,"n_init=50, max_iter=300",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[0 0 2 ... 2 0 2],0.30000000000000004,3,"n_init=50, max_iter=600",0.20960646461311755,1.5667312214725797,269.7614866870699,0.20658564853207623,1.548874764322895,478.57472443925616,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=10, max_iter=100",0.21529559729556835,1.4656525845171307,249.16661248034464,0.21169462545860315,1.445289919122589,469.7741034287207,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=10, max_iter=300",0.21529559729556835,1.4656525845171307,249.16661248034464,0.21169462545860315,1.445289919122589,469.7741034287207,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=10, max_iter=600",0.21529559729556835,1.4656525845171307,249.16661248034464,0.21169462545860315,1.445289919122589,469.7741034287207,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=20, max_iter=100",0.21486703386071826,1.469312440160433,249.286333405436,0.2116646311460112,1.446005879262774,471.07811768274786,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=20, max_iter=300",0.21486703386071826,1.469312440160433,249.286333405436,0.2116646311460112,1.446005879262774,471.07811768274786,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=20, max_iter=600",0.21486703386071826,1.469312440160433,249.286333405436,0.2116646311460112,1.446005879262774,471.07811768274786,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=50, max_iter=100",0.21486703386071826,1.469312440160433,249.286333405436,0.2116646311460112,1.446005879262774,471.07811768274786,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=50, max_iter=300",0.21486703386071826,1.469312440160433,249.286333405436,0.2116646311460112,1.446005879262774,471.07811768274786,,,
KMeans,[2 0 3 ... 2 3 2],0.30000000000000004,5,"n_init=50, max_iter=600",0.21486703386071826,1.469312440160433,249.286333405436,0.2116646311460112,1.446005879262774,471.07811768274786,,,
KMeans,[0 1 4 ... 4 5 4],0.30000000000000004,7,"n_init=10, max_iter=100",0.19877367648352381,1.2892183108623052,223.21634509525117,0.19874684989761807,1.4412018037273377,457.515549030878,,,
KMeans,[0 1 4 ... 4 5 4],0.30000000000000004,7,"n_init=10, max_iter=300",0.19877367648352381,1.2892183108623052,223.21634509525117,0.19874684989761807,1.4412018037273377,457.515549030878,,,
KMeans,[0 1 4 ... 4 5 4],0.30000000000000004,7,"n_init=10, max_iter=600",0.19877367648352381,1.2892183108623052,223.21634509525117,0.19874684989761807,1.4412018037273377,457.515549030878,,,
KMeans,[3 4 5 ... 5 1 1],0.30000000000000004,7,"n_init=20, max_iter=100",0.19688168267490647,1.40437422007949,226.23254082982675,0.19446519753171715,1.322093369272476,396.6285065623534,,,
KMeans,[3 4 5 ... 5 1 1],0.30000000000000004,7,"n_init=20, max_iter=300",0.19688168267490647,1.40437422007949,226.23254082982675,0.19446519753171715,1.322093369272476,396.6285065623534,,,
KMeans,[3 4 5 ... 5 1 1],0.30000000000000004,7,"n_init=20, max_iter=600",0.19688168267490647,1.40437422007949,226.23254082982675,0.19446519753171715,1.322093369272476,396.6285065623534,,,
KMeans,[3 4 5 ... 5 1 1],0.30000000000000004,7,"n_init=50, max_iter=100",0.19708948760653228,1.40401220606017,226.23269839427073,0.19482264553862952,1.3216591982227104,396.6804272510608,,,
KMeans,[3 4 5 ... 5 1 1],0.30000000000000004,7,"n_init=50, max_iter=300",0.19708948760653228,1.40401220606017,226.23269839427073,0.19482264553862952,1.3216591982227104,396.6804272510608,,,
KMeans,[3 4 5 ... 5 1 1],0.30000000000000004,7,"n_init=50, max_iter=600",0.19708948760653228,1.40401220606017,226.23269839427073,0.19482264553862952,1.3216591982227104,396.6804272510608,,,
KMeans,[3 4 2 ... 2 0 0],0.30000000000000004,9,"n_init=10, max_iter=100",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[3 4 2 ... 2 0 0],0.30000000000000004,9,"n_init=10, max_iter=300",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[3 4 2 ... 2 0 0],0.30000000000000004,9,"n_init=10, max_iter=600",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[3 4 2 ... 2 0 0],0.30000000000000004,9,"n_init=20, max_iter=100",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[3 4 2 ... 2 0 0],0.30000000000000004,9,"n_init=20, max_iter=300",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[3 4 2 ... 2 0 0],0.30000000000000004,9,"n_init=20, max_iter=600",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[0 1 4 ... 4 4 4],0.30000000000000004,9,"n_init=50, max_iter=100",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[0 1 4 ... 4 4 4],0.30000000000000004,9,"n_init=50, max_iter=300",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
KMeans,[0 1 4 ... 4 4 4],0.30000000000000004,9,"n_init=50, max_iter=600",0.20458808213347235,1.2348654138950859,214.95600273103472,0.20206272521558216,1.3437814435399458,395.664341199626,,,
Agglomerative,[1 2 0 ... 1 2 1],0.09999999999999998,3,None,0.15034858531986217,1.8402268494447593,73.67147806334457,0.16082706527592183,1.8435018822331484,571.7111606633954,"[2 1 1 1 0 2 2 0 0 0 2 2 2 0 1 1 2 0 0 0 2 0 2 2 0 1 2 0 2 2 1 0 2 2 1 2 1
 1 2 2 0 2 1 1 0 0 2 0 2 1 0 0 2 2 0 0 2 1 0 2 0 0 2 0 2 0 0 0 0 2 0 0 2 2
 0 2 1 0 1 2 0 1 2 2 0 2 0 0 0 2 0 0 1 2 0 2 2 1 2 1 0 0 1 2 0 0 2 1 2 0 2
 2 0 0 2 0 0 0 0 2 0 0 0 2 1 2 0 2 0 2 2 2 2 2 0 1 2 0 1 0 0 2 0 2 2 2 1 2
 0 2 2 0 0 0 0 0 2 0 0 1 0 0 0 0 1 0 2 2 0 1 2 1 2 0 2 0 0 0 2 2 2 0 2 1 1
 0 2 2 2 0 0 0 0 2 2 2 2 2 2 2 1 2 2 1 0 2 2 0 2 2 2 2 0 2 1 0 0 1 0 2 2 2
 2 0 0 2 2 1 2 0 2 0 2 2 0 1 1 2 2 0 0 1 0 2 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1
 2 2 0 2 0 2 1 0 2 0 2 2 2 2 0 1 0 2 2 0 1 0 2 2 2 2 2 2 0 0 0 0 0 2 2 0 0
 1 1 0 1 2 0 2 1 0 0 0 0 2 1 0 2 0 1 2 0 0 0 0 0 0 0 2 2 2 0 0 0 2 2 0 2 0
 2 1 2 0 0 2 1 2 2 2 1 0 2 0 0 0 0 2 2 2 2 2 1 1 0 1 0 2 1 2 0 1 2 0 1 2 0
 1 2 0 1 2 0 0 0 0 0 2 0 2 2 0 2 0 0 0 0 2 2 0 2 1 1 2 2 0 0 1 1 1 2 2 2 2
 0 0 1 1 0 2 2 2 2 0 0 2 0 2 0 2 2 1 1 0 1 0 2 0 2 0 2 0 0 1 2 2 0 0 2 2 0
 0 0 2 1 1 0 2 2 0 2 1 2 2 0 2 0 0 0 1 1 0 1 2 2 2 2 1 2 0 0 0 0 2 0 0 2 2
 0 2 2 2 0 0 0 0 0 0 2 2 0 2 1 0 0 2 2]",[0 0 0 ... 0 2 0],
Agglomerative,[1 2 0 ... 1 2 1],0.09999999999999998,5,None,0.18771837495627047,1.5891481725438077,69.08290187528421,0.17288841133607796,1.643229469680661,512.5966383750005,"[2 0 0 0 1 2 2 1 3 3 2 2 2 3 0 0 2 1 3 1 2 3 2 2 1 0 2 1 2 2 0 1 2 2 0 2 0
 0 2 2 1 2 0 0 1 1 2 1 2 0 1 1 2 2 3 1 2 0 1 2 1 1 2 1 2 1 3 1 1 2 3 1 2 2
 1 2 0 3 0 2 3 0 2 2 1 2 1 1 1 2 3 3 0 2 3 2 2 0 2 0 1 3 0 2 1 3 2 0 2 3 2
 2 1 3 2 1 1 1 1 2 1 1 3 2 0 2 1 2 3 2 2 2 2 2 1 0 2 3 0 1 1 2 1 2 2 2 0 2
 1 2 2 1 1 1 1 3 2 1 1 0 1 1 1 1 0 1 2 2 1 0 2 0 2 1 2 3 1 3 2 2 2 1 2 0 0
 1 2 2 2 3 1 1 3 2 2 2 2 2 2 2 0 2 2 0 3 2 2 1 2 2 2 2 1 2 0 1 1 0 1 2 2 2
 2 1 1 2 2 0 2 1 2 1 2 2 1 0 0 2 2 1 1 0 1 2 3 1 2 1 1 1 1 1 1 2 2 2 1 1 0
 2 2 1 2 3 2 0 3 2 1 2 2 2 2 1 0 1 2 2 1 0 3 2 2 2 2 2 2 1 1 1 1 1 2 2 1 1
 0 0 1 0 2 3 2 0 1 1 3 1 2 0 1 2 4 0 2 1 1 1 3 1 1 1 2 2 2 3 3 1 2 2 3 2 4
 2 0 2 3 1 2 0 2 2 2 0 3 2 3 1 1 3 2 2 2 2 2 0 0 1 0 3 2 0 2 1 0 2 1 0 2 1
 0 2 1 0 2 1 3 1 4 1 2 3 2 2 1 2 1 3 1 1 2 2 3 2 0 0 2 2 3 1 0 0 0 2 2 2 2
 1 1 0 0 1 2 2 2 2 1 1 2 1 2 3 2 2 0 0 3 0 1 2 3 2 1 2 1 1 0 2 2 1 1 2 2 1
 3 4 2 0 0 1 2 2 1 2 0 2 2 3 2 1 1 3 0 0 1 0 2 2 2 2 0 2 1 1 1 1 2 3 1 2 2
 1 2 2 2 1 1 1 1 1 3 2 2 1 2 0 1 3 2 2]",[3 3 3 ... 0 4 0],
